url;title;timestamp;writer;shares_count;comments_count;summary;sources;categories
https://www.tecmundo.com.br/dispositivos-moveis/177264-poco-m2-lancado-dia-8-tela-grande-bateria-potente.htm;Poco M2 será lançado dia 8 com tela grande e bateria potente;2020-09-02T12:30:01;Mateus Mognon;5;0;A POCO, uma das principais submarcas da Xiaomi, lançará em breve mais um celular. A companhia fará um evento na Índia em 8 de setembro para apresentar o POCO M2, que promete chegar com tela grande e bateria potente.;['GSM Arena', 'Flipkart', 'Dispositivos Móveis', 'Celular', 'Xiaomi', 'POCO'];['Dispositivos Móveis', 'Celular', 'Xiaomi', 'POCO']
https://www.tecmundo.com.br/produto/177284-jbl-lanca-fones-true-wireless-cancelamento-ruido-ativo.htm;JBL lança fones true wireless com ANC e caixas de som;2020-09-02T17:30:01;André Luiz Dias Gonçalves;3;0;Em um evento online realizado nesta quarta-feira (2), a JBL apresentou uma série de novidades para as suas linhas de fones de ouvido e caixas de som, que atendem a diferentes necessidades.;['Android Police', 'JBL', 'JBL', 'Produto', 'JBL', 'Aparelhos de som', 'Fone de ouvido'];['Produto', 'JBL', 'Aparelhos de som', 'Fone de ouvido']
https://www.tecmundo.com.br/produto/177298-nvidia-vaza-precos-placas-rtx-3070-3080-3090-brasil.htm;Nvidia vaza preços das placas RTX 3070, 3080 e 3090 no Brasil;2020-09-02T17:19:08;Igor Almenara Carneiro;0;0;As placas Nvidia GeForce RTX 3000, anunciadas na última terça-feira (1º), ainda não têm preços revelados para o mercado brasileiro, tampouco data de chegada oficial. Entretanto, um “deslize” da companhia listou possíveis valores das placas RTX 3070, RTX 3080 e RTX 3090 na moeda nacional.;['Adrenaline', 'Produto', 'Placa de vídeo', 'NVIDIA'];['Produto', 'Placa de vídeo', 'NVIDIA']
https://www.tecmundo.com.br/produto/177267-novo-carregador-fio-samsung-aceita-tres-aparelhos-vez.htm;Novo carregador sem fio da Samsung aceita três aparelhos de uma vez;2020-09-02T14:30:01;Nilton Kleina;5;1;"A Samsung apresentou nesta terça-feira (1º) uma série de novos produtos como parte do evento ""Life Unstoppable"", incluindo um monitor, uma geladeira e uma secadora de roupas inteligente.";['Sam Mobile', 'Samsung', 'Produto', 'Carregadores', 'Samsung'];['Produto', 'Carregadores', 'Samsung']
https://www.tecmundo.com.br/produto/177276-tigerlake-11-geracao-chips-intel-quer-revolucionar-notebooks.htm;TigerLake: 11ª geração de chips Intel quer revolucionar notebooks;2020-09-02T13:47:43;Léo Müller;10;2;A Intel acaba de anunciar a sua 11ª geração de processadores Core em um evento online para todo o mundo. Os novos chips, como esperado, trazem mais performance em várias frentes, mas a empresa falou muito pouco em números brutos.;['Produto', 'Intel', 'Processadores', 'Notebook'];['Produto', 'Intel', 'Processadores', 'Notebook']
https://www.tecmundo.com.br/dispositivos-moveis/177288-moto-g9-play-g9-plus-e7-plus-tem-precos-brasil-vazados.htm;Moto G9 Play, G9 Plus e E7 Plus têm preços no Brasil vazados;2020-09-02T15:55:09;Igor Almenara Carneiro;9;2;Os preços dos smartphones Moto G9 Play, G9 Plus e E7 Plus no Brasil vazaram na web. Introduzidos há poucos dias no mercado europeu, os celulares competirão no mercado intermediário e valores extrapolam a casa dos R$ 2 mil.;['Tudo Celular', 'Dispositivos Móveis', 'Celular', 'Motorola'];['Dispositivos Móveis', 'Celular', 'Motorola']
https://www.tecmundo.com.br/dispositivos-moveis/177268-lg-wing-apresentado-evento-dia-14-setembro.htm;LG Wing será apresentado em evento no dia 14 de setembro;2020-09-02T15:00:01;Nilton Kleina;6;0;"A fabricante sul-coreana LG anunciou um evento virtual para 14 de setembro, às 11h (horário de Brasília). A conferência tem como slogan ""Descubra o Inexplorado"" e será transmitida ao vivo pelo canal da empresa no YouTube.";['LG', 'Dispositivos Móveis', 'LG', 'Celular'];['Dispositivos Móveis', 'LG', 'Celular']
https://www.tecmundo.com.br/seguranca/176322-proteger-internet-celular-superseguro.htm;Você precisa de um celular de espião da CIA para ficar seguro na internet?;2020-09-02T14:33:06;Alex Franco;16;6;Se você acompanha as notícias do mundo tecnológico, certamente já ficou preocupado, em algum momento, com roubo de dados ou esquema de fraude direcionado a smartphones. Os aparelhos mais seguros do mundo certamente podem protegê-lo, mas saiba que, para isso, terá de desembolsar valores considerados exorbitantes por grande parte da população: de R$ 10 mil até mais de US$ 5 milhões, a exemplo dos dispositivos da empresa israelense CommuniTake, utilizados por políticos e funcionários da Organização das Nações Unidas (ONU).;['Segurança', 'Internet', 'Celular'];['Segurança', 'Internet', 'Celular']
https://www.tecmundo.com.br/mercado/177300-aniversario-submarino-cupons-r-200-cashback-poderoso.htm;Aniversário Submarino: cupons de até R$ 200 e cashback poderoso;2020-09-02T17:42:05;Eduardo Yukio Harada;0;0;O Submarino vai completar mais 1 ano de vida, e o aniversário da loja virtual promete oferecer muitas vantagens para o consumidor. Se você está namorado um smartphone, um livro, um jogo, um eletrodoméstico, um computador ou qualquer outro produto oferecido pelo e-commerce, agora é a hora de garantir a compra com a melhor condição possível.;['Mercado', 'Promoção', 'Loja digital', 'Descontos'];['Mercado', 'Promoção', 'Loja digital', 'Descontos']
https://www.tecmundo.com.br/produto/177284-jbl-lanca-fones-true-wireless-cancelamento-ruido-ativo.htm;JBL lança fones true wireless com ANC e caixas de som;2020-09-02T17:30:01;André Luiz Dias Gonçalves;3;0;Em um evento online realizado nesta quarta-feira (2), a JBL apresentou uma série de novidades para as suas linhas de fones de ouvido e caixas de som, que atendem a diferentes necessidades.;['Android Police', 'JBL', 'JBL', 'Produto', 'JBL', 'Aparelhos de som', 'Fone de ouvido'];['Produto', 'JBL', 'Aparelhos de som', 'Fone de ouvido']
https://www.tecmundo.com.br/produto/177298-nvidia-vaza-precos-placas-rtx-3070-3080-3090-brasil.htm;Nvidia vaza preços das placas RTX 3070, 3080 e 3090 no Brasil;2020-09-02T17:19:08;Igor Almenara Carneiro;0;0;As placas Nvidia GeForce RTX 3000, anunciadas na última terça-feira (1º), ainda não têm preços revelados para o mercado brasileiro, tampouco data de chegada oficial. Entretanto, um “deslize” da companhia listou possíveis valores das placas RTX 3070, RTX 3080 e RTX 3090 na moeda nacional.;['Adrenaline', 'Produto', 'Placa de vídeo', 'NVIDIA'];['Produto', 'Placa de vídeo', 'NVIDIA']
https://www.tecmundo.com.br/mobilidade-urbana-smart-cities/177296-pilotos-relatam-homem-voando-jetpack-aeroporto-eua.htm;Pilotos relatam homem voando com jetpack em aeroporto dos EUA;2020-09-02T17:14:14;Nilton Kleina;0;0;Uma pessoa ainda não identificada sobrevoou a região do Aeroporto Internacional de Los Angeles na noite do último domingo (31) usando um jetpack e passando perigosamente perto de aviões. O piloto misterioso foi relatado por duas aeronaves diferentes à torre de comando do local.;['LA Times', 'CNN', 'Mobilidade Urbana/Smart Cities', 'Jet Pack', 'Avião'];['Mobilidade Urbana/Smart Cities', 'Jet Pack', 'Avião']
https://www.tecmundo.com.br/mercado/177281-apple-acusada-tratamento-desigual-cobrar-30-app-store.htm;Apple é acusada de tratamento desigual ao cobrar os 30% da App Store;2020-09-02T17:00:01;Reinaldo  Zaruvni;0;0;Em um novo capítulo da batalha contra a taxa de 30% cobrada pela Apple sobre os rendimentos gerados pelos aplicativos comercializados na App Store, um grupo de desenvolvedores ressaltou supostas controvérsias nas diretrizes da empresa. Em carta aberta, o Developers iA, cuja clientela é composta de nomes como Nikkei, Vogue e Red Bull, acusa a Maçã de tratamento desigual e diz que as imposições mudam conforme os interesses da companhia.;['9to5Mac', 'Developers iA', 'Mercado', 'Apple', 'App Store', 'Apps', 'iOS'];['Mercado', 'Apple', 'App Store', 'Apps', 'iOS']
https://www.tecmundo.com.br/minha-serie/177292-estreia-22-temporada-law-order-svu-retorno-stabler.htm;Estreia da 22ª temporada de Law & Order: SVU não terá retorno de Stabler;2020-09-02T16:37:48;Marcelo de Morais;0;0;A 22ª temporada de Law & Order: SVU começará diferente do esperado pelos fãs. Ao contrário do que havia sido anunciado, o personagem Elliot Stabler (Christopher Meloni) não retornará para a série logo no início da temporada.;['TV Insider', 'News Week (imagem)', 'Minha Série', 'Seriados', 'Elenco', 'Séries', 'NBC'];['Minha Série', 'Seriados', 'Elenco', 'Séries', 'NBC']
https://www.tecmundo.com.br/ciencia/177272-fernando-noronha-reabre-turistas-tiveram-covid-19.htm;Fernando de Noronha reabre para turistas que já tiveram covid-19;2020-09-02T16:30:01;Kris Gaiato;5;0;A administração de Fernando de Noronha e o governo de Pernambuco autorizaram a retomada gradual das atividades turísticas do arquipélago com a visita de viajantes que já tiveram covid-19 e foram curados. Anunciada na última quarta-feira (27), a liberação faz parte da oitava etapa do Plano de Convivência com a doença e começou a valer ontem (1º).;['Exame', 'Ciência', 'Saúde', 'Coronavírus'];['Ciência', 'Saúde', 'Coronavírus']
https://www.tecmundo.com.br/minha-serie/177289-kit-harington-game-of-thrones-2-temporada-criminal-netflix.htm;Kit Harington, de Game of Thrones, fará 2ª temporada de Criminal na Netflix;2020-09-02T16:00:33;Marcelo de Morais;0;0;A Netflix divulgou o trailer da 2ª temporada de Criminal, apresentando quatro novas investigações. Dentre os quatro novos suspeitos, está Kit Harington, ator que interpretou Jon Snow em Game of Thrones, que retorna à TV após a conclusão da série da HBO.;['Collider', 'Youtube (imagem)', 'Minha Série', 'Seriados', 'Séries', 'Elenco', 'Netflix', 'Streaming'];['Minha Série', 'Seriados', 'Séries', 'Elenco', 'Netflix', 'Streaming']
https://www.tecmundo.com.br/ciencia/177270-nasa-patenteia-nova-rota-rapida-barata-lua.htm;NASA patenteia nova rota mais rápida e barata para a Lua;2020-09-02T16:00:00;André Luiz Dias Gonçalves;5;5;Um registro publicado pelo Escritório de Patentes e Marcas dos Estados Unidos recentemente chamou atenção mesmo não revelando um equipamento ou uma tecnologia. Trata-se de uma nova trajetória para a Lua, desenvolvida por engenheiros da NASA. A rota inédita para as viagens ao satélite natural permite economizar dinheiro, tempo e combustível, além de propiciar descobertas sem precedentes a respeito do Universo para a primeira missão a explorá-la.;['Business Insider', 'NASA', 'Ciência', 'Exploração espacial', 'NASA', 'Patente'];['Ciência', 'Exploração espacial', 'NASA', 'Patente']
https://www.tecmundo.com.br/dispositivos-moveis/177288-moto-g9-play-g9-plus-e7-plus-tem-precos-brasil-vazados.htm;Moto G9 Play, G9 Plus e E7 Plus têm preços no Brasil vazados;2020-09-02T15:55:09;Igor Almenara Carneiro;9;2;Os preços dos smartphones Moto G9 Play, G9 Plus e E7 Plus no Brasil vazaram na web. Introduzidos há poucos dias no mercado europeu, os celulares competirão no mercado intermediário e valores extrapolam a casa dos R$ 2 mil.;['Tudo Celular', 'Dispositivos Móveis', 'Celular', 'Motorola'];['Dispositivos Móveis', 'Celular', 'Motorola']
https://www.tecmundo.com.br/minha-serie/177286-grand-army-trailer-nova-serie-teen-netflix.htm;Grand Army: confira trailer da nova série teen da Netflix;2020-09-02T15:47:12;Matheus Rocha da Silva;0;0;Nesta quarta-feira (2), a Netflix divulgou o trailer de sua nova série teen. Grand Army, desenvolvida por Katie Cappiello, foi descrita com uma trama corajosa protagonizada por jovens adultos que possuem conflitos bastante delicados e profundos. A estreia vai acontecer em 16 de outubro na plataforma de streaming.;['TV Fanatic', 'Minha Série', 'Novas séries', 'Seriados', 'Séries', 'Netflix', 'Streaming', 'Trailer'];['Minha Série', 'Novas séries', 'Seriados', 'Séries', 'Netflix', 'Streaming', 'Trailer']
https://www.tecmundo.com.br/mobilidade-urbana-smart-cities/177271-carros-eletricos-poluem-convencionais-diz-estudo.htm;Carros elétricos poluem menos que os convencionais, diz estudo;2020-09-02T15:30:01;Ramalho Lima;6;5;Um novo estudo sobre a emissão de gases poluentes por automóveis elétricos e movidos a combustíveis fósseis indicou que as opções elétricas são realmente menos poluentes que as convencionais quando se comparam veículos de mesma categoria. Basicamente, a pesquisa apontou inúmeras falhas em estudos anteriores conduzidos por montadoras e companhias do setor de petróleo e gás.;['Electrek', 'Unsplash: thumb', 'Mobilidade Urbana/Smart Cities', 'Carro', 'Elétricos', 'Veículos', 'Bateria'];['Mobilidade Urbana/Smart Cities', 'Carro', 'Elétricos', 'Veículos', 'Bateria']
https://www.tecmundo.com.br/dispositivos-moveis/177268-lg-wing-apresentado-evento-dia-14-setembro.htm;LG Wing será apresentado em evento no dia 14 de setembro;2020-09-02T15:00:01;Nilton Kleina;6;0;"A fabricante sul-coreana LG anunciou um evento virtual para 14 de setembro, às 11h (horário de Brasília). A conferência tem como slogan ""Descubra o Inexplorado"" e será transmitida ao vivo pelo canal da empresa no YouTube.";['LG', 'Dispositivos Móveis', 'LG', 'Celular'];['Dispositivos Móveis', 'LG', 'Celular']
https://www.tecmundo.com.br/mercado/177279-intel-mostra-nova-junto-cpus-tiger-lake-11-geracao.htm;Intel mostra sua nova logo junto com CPUs Tiger Lake 11ª geração;2020-09-02T14:51:44;Igor Almenara Carneiro;0;0;A Intel acaba de anunciar sua 11ª geração de processadores Intel Core, a conhecida linha Tiger Lake. Em meio aos anúncios econômicos em detalhes e o empolgante padrão “Intel EVO” de qualidade, a marca se apresentou com uma nova logo.;['The Verge', 'Mercado', 'Intel', 'Processadores'];['Mercado', 'Intel', 'Processadores']
https://www.tecmundo.com.br/seguranca/176322-proteger-internet-celular-superseguro.htm;Você precisa de um celular de espião da CIA para ficar seguro na internet?;2020-09-02T14:33:06;Alex Franco;16;6;Se você acompanha as notícias do mundo tecnológico, certamente já ficou preocupado, em algum momento, com roubo de dados ou esquema de fraude direcionado a smartphones. Os aparelhos mais seguros do mundo certamente podem protegê-lo, mas saiba que, para isso, terá de desembolsar valores considerados exorbitantes por grande parte da população: de R$ 10 mil até mais de US$ 5 milhões, a exemplo dos dispositivos da empresa israelense CommuniTake, utilizados por políticos e funcionários da Organização das Nações Unidas (ONU).;['Segurança', 'Internet', 'Celular'];['Segurança', 'Internet', 'Celular']
https://www.tecmundo.com.br/produto/177267-novo-carregador-fio-samsung-aceita-tres-aparelhos-vez.htm;Novo carregador sem fio da Samsung aceita três aparelhos de uma vez;2020-09-02T14:30:01;Nilton Kleina;5;1;"A Samsung apresentou nesta terça-feira (1º) uma série de novos produtos como parte do evento ""Life Unstoppable"", incluindo um monitor, uma geladeira e uma secadora de roupas inteligente.";['Sam Mobile', 'Samsung', 'Produto', 'Carregadores', 'Samsung'];['Produto', 'Carregadores', 'Samsung']
https://www.tecmundo.com.br/minha-serie/177277-grey-s-anatomy-17-temporada-producao.htm;Grey's Anatomy 17ª temporada: produção começará neste mês;2020-09-02T14:06:35;Marcelo de Morais;0;0;Após mais de 6 meses com sua produção interrompida devido à pandemia causada pelo novo coronavírus, a 17ª temporada de Grey’s Anatomy iniciará suas gravações ainda neste mês.;['Variety', 'Minha Série', 'Seriados', 'Séries', 'ABC', 'Streaming', 'Amazon Prime Video', 'Globoplay'];['Minha Série', 'Seriados', 'Séries', 'ABC', 'Streaming', 'Amazon Prime Video', 'Globoplay']
